Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,label
GIULIANI SPA,22599,0.001397038,0.008754864,0,0,0.001727116,0,0,cluster_0
Haltermann Carless,10258,4.19E-04,0.009727626,0,0,0.001727116,0,0,cluster_0
Soon Yong Brothers Group Partnership,34705,0.00181615,0.004863813,0,0,0.005181347,0,0,cluster_0
CoPo Solutions BV,34444,0.00181615,0.004863813,0,0,0.005181347,0,0,cluster_0
Zamvi Tryckeri AB,32934,0.002235261,9.73E-04,0,0,0.008635579,0,0,cluster_0
Cemco,24376,0.001257334,0.001945525,0,0,0.008635579,0,0,cluster_0
ARREDIGIENE S.R.L.,35547,0.001257334,0.001945525,0,0,0.008635579,0,0,cluster_0
Newpharmaresearch Sweden AB,35462,0.001257334,0.001945525,0,0,0.008635579,0,0,cluster_0
Onzea-Chem BV,29897,0.001257334,0.001945525,0,0,0.008635579,0,0,cluster_0
Mercuria Biofuels Brunsbüttel GmbH und Co.KG,30747,0.001257334,0.001945525,0,0,0.008635579,0,0,cluster_0
BIPSO GmbH,24289,0.001257334,0.001945525,0,0,0.008635579,0,0,cluster_0
GENERAL ABRASIVI S.R.L.,17380,0.004470522,0.003891051,0,0,0.003454231,0,0,cluster_0
ILPA Adesivi,1648,0.003492596,0.004863813,0,0,0.003454231,0,0,cluster_0
HL-TopMix LTD,33402,0.002514669,0.005836576,0,0,0.003454231,0,0,cluster_0
Global Consulting Diodek Group,32618,0.001536742,0.006809339,0,0,0.003454231,0,0,cluster_0
Performance Chemicals Handels GmbH,33806,9.78E-04,0.003891051,0,0,0.006908463,0,0,cluster_0
Biochemielab srl,23793,9.78E-04,0.003891051,0,0,0.006908463,0,0,cluster_0
LARCO TRADING COMPANY,21119,9.78E-04,0.003891051,0,0,0.006908463,0,0,cluster_0
Akasel A/S,23385,9.78E-04,0.003891051,0,0,0.006908463,0,0,cluster_0
Triskle Group,33533,0.003213188,0.006809339,0,0,0.001727116,0,0,cluster_0
Over Eloxal GmbH,33456,0.002654373,0.003891051,0,0,0.005181347,0,0,cluster_0
MYD ENDÜSTRİYEL KİMYEVİ MAD.SAN.TİC.LTD.ŞTİ.,29908,0.001676446,0.004863813,0,0,0.005181347,0,0,cluster_0
KNP ENDUSTRIYEL URUNLERI LIMITED SIRKETI,14922,0.007823414,0.003891051,0,0,0,0,0,cluster_0
Kaltex,24711,0.001117631,0.001945525,0,0,0.008635579,0,0,cluster_0
Inov8 Systems,25261,0.001117631,0.001945525,0,0,0.008635579,0,0,cluster_0
NANOMATERIALS LS,16772,9.78E-04,0.010700389,0,0,0,0,0,cluster_0
Orapi Applied Ltd,25178,0.001397038,0.006809339,0,0,0.003454231,0,0,cluster_0
Golden Groud Company,34854,0.002794077,0.001945525,0,0,0.006908463,0,0,cluster_0
Eczacıbaşı - VitrA,31994,0.00181615,0.002918288,0,0,0.006908463,0,0,cluster_0
Hybster,33863,0.00181615,0.002918288,0,0,0.006908463,0,0,cluster_0
"H. Mendes, Lda",25937,0.00181615,0.002918288,0,0,0.006908463,0,0,cluster_0
SenzaMa Baffoni Massimigliano,32207,0.001257334,0,0,0,0.010362694,0,0,cluster_0
BRIDGEXIM IND SRL,9125,0.001117631,0.008754864,0,0,0.001727116,0,0,cluster_0
Geiser Pharma,22638,0.001117631,0.008754864,0,0,0.001727116,0,0,cluster_0
Exagon costruzioni e servizi Srl,21716,0.001117631,0.008754864,0,0,0.001727116,0,0,cluster_0
Nigpa AŞ,23244,0.001536742,0.004863813,0,0,0.005181347,0,0,cluster_0
Origen Hispania S.L.,32581,0.001536742,0.004863813,0,0,0.005181347,0,0,cluster_0
NEOS SERVICE S.R.L.,20731,5.59E-04,0.005836576,0,0,0.005181347,0,0,cluster_0
SUPERMAX HEALTHCARE LIMITED,22243,5.59E-04,0.005836576,0,0,0.005181347,0,0,cluster_0
Ozone Tech Systems OTS AB,12851,0.001955854,9.73E-04,0,0,0.008635579,0,0,cluster_0
SI Group Switzerland GmbH,30615,9.78E-04,0.001945525,0,0,0.008635579,0,0,cluster_0
Cosz Cosmetics UK Ltd,31702,9.78E-04,0.001945525,0,0,0.008635579,0,0,cluster_0
KELTECH ENERGIES LIMITED,34458,9.78E-04,0.001945525,0,0,0.008635579,0,0,cluster_0
Ditta Torrigiani,31869,9.78E-04,0.001945525,0,0,0.008635579,0,0,cluster_0
Accord Life Spec Pvt Ltd,18586,0.00181615,0.009727626,0,0,0,0,0,cluster_0
EDENROCK TRADING,18392,8.38E-04,0.010700389,0,0,0,0,0,cluster_0
Abbey Chemicals,18479,8.38E-04,0.010700389,0,0,0,0,0,cluster_0
CIA Arista Ltd.,33344,0.002235261,0.005836576,0,0,0.003454231,0,0,cluster_0
CROMWELL SP.ZO.O,23089,0.002235261,0.005836576,0,0,0.003454231,0,0,cluster_0
M Squared Lasers Ltd,35692,0.001676446,0.002918288,0,0,0.006908463,0,0,cluster_0
Itaca SAU,1593,0.001676446,0.002918288,0,0,0.006908463,0,0,cluster_0
Creonia Cells GmbH,25712,0.001117631,0,0,0,0.010362694,0,0,cluster_0
LINTEC SRL,19115,9.78E-04,0.008754864,0,0,0.001727116,0,0,cluster_0
Chemcon Speciality Chemicals Ltd.,946,0.003352892,0.002918288,0,0,0.005181347,0,0,cluster_0
ppg<flexofilm GmbH,33144,0.001397038,0.004863813,0,0,0.005181347,0,0,cluster_0
Innova Biologica S.r.l.,34353,0.001397038,0.004863813,0,0,0.005181347,0,0,cluster_0
Frescolori.de GmbH,25429,0.001397038,0.004863813,0,0,0.005181347,0,0,cluster_0
ILE MEDICAL SRL,22319,8.38E-04,0.001945525,0,0,0.008635579,0,0,cluster_0
ECOLIA RECYCLING SOLUTIONS Srl,22613,0.003073484,0.004863813,0,0,0.003454231,0,0,cluster_0
Balsamerie Kellerwald UG,29257,0.003073484,0.004863813,0,0,0.003454231,0,0,cluster_0
Plimon Global slu,21921,0.001117631,0.006809339,0,0,0.003454231,0,0,cluster_0
VENI Ltd,30648,0.004470522,0,0,0,0.006908463,0,0,cluster_0
Captagel Pharma GmbH,23131,0.001536742,0.002918288,0,0,0.006908463,0,0,cluster_0
H.B. Fuller Deutschland Produktions GmbH,21540,5.59E-04,0.003891051,0,0,0.006908463,0,0,cluster_0
MITOL d.o.o.,7130,0.001676446,9.73E-04,0,0,0.008635579,0,0,cluster_0
MGF srl,22295,6.99E-04,0.001945525,0,0,0.008635579,0,0,cluster_0
aura solar,29810,0.001955854,0.005836576,0,0,0.003454231,0,0,cluster_0
FALCONEX SAS,34274,9.78E-04,0.006809339,0,0,0.003454231,0,0,cluster_0
Beiermeister Gmbh Hydrokulturen,731,0.004330819,0,0,0,0.006908463,0,0,cluster_0
laboratoire French Bio,28589,0.003352892,9.73E-04,0,0,0.006908463,0,0,cluster_0
Advanced Polymerics inc.,27497,0.002374965,0.001945525,0,0,0.006908463,0,0,cluster_0
Blue Ocean Oil Supply (Pty) Ltd,33498,8.38E-04,0,0,0,0.010362694,0,0,cluster_0
ENOLOGICA VASON SPA,31768,0.002654373,0.006809339,0,0,0.001727116,0,0,cluster_0
MADAR Corporation,4429,6.99E-04,0.008754864,0,0,0.001727116,0,0,cluster_0
OIMO,22195,6.99E-04,0.008754864,0,0,0.001727116,0,0,cluster_0
Lanxess Deutschland Gmbh,543,0.001117631,0.004863813,0,0,0.005181347,0,0,cluster_0
SPAGRO SRL,16572,0.001397038,0.009727626,0,0,0,0,0,cluster_0
Munster coving ltd,18992,0.001397038,0.009727626,0,0,0,0,0,cluster_0
Egrokorr Zrt,35352,0.00181615,0.005836576,0,0,0.003454231,0,0,cluster_0
GaeaStar GmbH,34944,0.00181615,0.005836576,0,0,0.003454231,0,0,cluster_0
Zanolo spa,414,0.00181615,0.005836576,0,0,0.003454231,0,0,cluster_0
Telux Glasproducts & Components GmbH,33644,0.00181615,0.005836576,0,0,0.003454231,0,0,cluster_0
Decora,30964,0.00181615,0.005836576,0,0,0.003454231,0,0,cluster_0
Botiquin Sans,23813,8.38E-04,0.006809339,0,0,0.003454231,0,0,cluster_0
Ecoxtinguish BV,32495,0.001257334,0.002918288,0,0,0.006908463,0,0,cluster_0
Nógrádi Vegyipari Zrt.,24797,0.001257334,0.002918288,0,0,0.006908463,0,0,cluster_0
"Obviatradicao, LDA",30113,0.001257334,0.002918288,0,0,0.006908463,0,0,cluster_0
Gospodarstwo Rolne Szymon Piasecki,30963,0.003911707,0.001945525,0,0,0.005181347,0,0,cluster_0
Agriturismo Il Pintello,34033,0.001955854,0.003891051,0,0,0.005181347,0,0,cluster_0
Meditecno,30248,0.001955854,0.003891051,0,0,0.005181347,0,0,cluster_0
TECNO CLEAN,35964,9.78E-04,0.004863813,0,0,0.005181347,0,0,cluster_0
Arctic Coating AS,17930,0.001257334,0.009727626,0,0,0,0,0,cluster_0
ECHO INTERNATIONAL INDUSTRY S.R.L.,24126,0.001676446,0.005836576,0,0,0.003454231,0,0,cluster_0
National Metal and Materials Technology Center,32107,0.001676446,0.005836576,0,0,0.003454231,0,0,cluster_0
Epoxytecnica Srl,21271,6.99E-04,0.006809339,0,0,0.003454231,0,0,cluster_0
MicroCare UK Ltd,27406,0.001117631,0.002918288,0,0,0.006908463,0,0,cluster_0
HA-FE GRUP LTD ŞTİ,25378,0.001117631,0.002918288,0,0,0.006908463,0,0,cluster_0
puresa,28699,0.001117631,0.002918288,0,0,0.006908463,0,0,cluster_0
Life Scientific Ltd,33912,0.001117631,0.002918288,0,0,0.006908463,0,0,cluster_0
Qybic s.r.o.,32411,0.002794077,0.002918288,0,0,0.005181347,0,0,cluster_0
SCHUETTEC,32110,0.00181615,0.003891051,0,0,0.005181347,0,0,cluster_0
LUX-S LLC,21603,8.38E-04,0.004863813,0,0,0.005181347,0,0,cluster_0
MONTFRIO ltda,32556,0.001257334,9.73E-04,0,0,0.008635579,0,0,cluster_0
Credicom s.r.l.,19449,0.001117631,0.009727626,0,0,0,0,0,cluster_0
Edgetech Europe GmbH,23669,0.002514669,0.004863813,0,0,0.003454231,0,0,cluster_0
"Venvirotech Biotechnology, s.l.",34235,0.002514669,0.004863813,0,0,0.003454231,0,0,cluster_0
Malantis GmbH,34739,0.001536742,0.005836576,0,0,0.003454231,0,0,cluster_0
Tinland Intertrans Kft.,35480,0.001536742,0.005836576,0,0,0.003454231,0,0,cluster_0
Kronospan Riga SIA,30403,0.001536742,0.005836576,0,0,0.003454231,0,0,cluster_0
POLIMEROS SRL,22028,5.59E-04,0.006809339,0,0,0.003454231,0,0,cluster_0
Pulcra Chemicals Gmbh,735,5.59E-04,0.006809339,0,0,0.003454231,0,0,cluster_0
SERIKOR SRL,28544,0.001955854,0.001945525,0,0,0.006908463,0,0,cluster_0
Applied Chemistries Inc,34808,9.78E-04,0.002918288,0,0,0.006908463,0,0,cluster_0
Carl Alois Walde KG,34091,9.78E-04,0.002918288,0,0,0.006908463,0,0,cluster_0
ASELSAN Hassas Optik San ve Tic A.Ş.,34343,9.78E-04,0.002918288,0,0,0.006908463,0,0,cluster_0
BIOPOL paints s.r.o.,17482,0.001257334,0.007782101,0,0,0.001727116,0,0,cluster_0
Mirka Oy,35944,0.001676446,0.003891051,0,0,0.005181347,0,0,cluster_0
Przedsiębiorstwo Usługowo Handlowe Dentex Sp. Z o.o.,29304,0.001676446,0.003891051,0,0,0.005181347,0,0,cluster_0
Güsol GmbH,33670,0.001676446,0.003891051,0,0,0.005181347,0,0,cluster_0
DND Biotech,15713,6.99E-04,0.004863813,0,0,0.005181347,0,0,cluster_0
Belden Inc,33515,0.001117631,9.73E-04,0,0,0.008635579,0,0,cluster_0
Coreth Kunststoffverarbeitungs GmbH,28621,0.001117631,9.73E-04,0,0,0.008635579,0,0,cluster_0
Eurofoam Polska Sp. z o.o.,31305,0.001117631,9.73E-04,0,0,0.008635579,0,0,cluster_0
Duvol LLC,22826,0.001117631,9.73E-04,0,0,0.008635579,0,0,cluster_0
NIF Natural Industrial Food & Essence Production GmbH,32003,0.001117631,9.73E-04,0,0,0.008635579,0,0,cluster_0
Lubsolutions Benelux B.V.,18963,0.001955854,0.008754864,0,0,0,0,0,cluster_0
HEMEL BOYA VE KIMYA SAN. A.S.,33362,0.004330819,0.002918288,0,0,0.003454231,0,0,cluster_0
Trading  House  'Terra Plus' holding UKRLANDFARMING,33799,0.001397038,0.005836576,0,0,0.003454231,0,0,cluster_0
Advanced Organic Materials Valencia SA,26149,0.001397038,0.005836576,0,0,0.003454231,0,0,cluster_0
A-Resins,25849,0.001397038,0.005836576,0,0,0.003454231,0,0,cluster_0
Baymineral,12817,4.19E-04,0.006809339,0,0,0.003454231,0,0,cluster_0
"Annabis, s.r.o.",24070,0.002794077,9.73E-04,0,0,0.006908463,0,0,cluster_0
Duchev OOD,34790,0.002794077,9.73E-04,0,0,0.006908463,0,0,cluster_0
Medcem GmbH,22070,8.38E-04,0.002918288,0,0,0.006908463,0,0,cluster_0
INNOSPEC LEUNA GMBH,24565,8.38E-04,0.002918288,0,0,0.006908463,0,0,cluster_0
D&D Detailing,24131,8.38E-04,0.002918288,0,0,0.006908463,0,0,cluster_0
BRYBIN GmbH,12217,0.002095557,0.006809339,0,0,0.001727116,0,0,cluster_0
BM SRL,21836,0.001117631,0.007782101,0,0,0.001727116,0,0,cluster_0
Shampora Srl,35118,0.001117631,0.007782101,0,0,0.001727116,0,0,cluster_0
Dream Flower Parfum s.r.l.,238,0.001117631,0.007782101,0,0,0.001727116,0,0,cluster_0
anybrand cosmetic,29474,0.001536742,0.003891051,0,0,0.005181347,0,0,cluster_0
chemX LPE SRL,20224,5.59E-04,0.004863813,0,0,0.005181347,0,0,cluster_0
Luton Engineering Services,27952,0.001955854,0,0,0,0.008635579,0,0,cluster_0
Treatment 4 Water Ltd,27891,9.78E-04,9.73E-04,0,0,0.008635579,0,0,cluster_0
BIONIKA Medline Kft,29590,9.78E-04,9.73E-04,0,0,0.008635579,0,0,cluster_0
Buko,25504,9.78E-04,9.73E-04,0,0,0.008635579,0,0,cluster_0
Aspec Environmental,35596,9.78E-04,9.73E-04,0,0,0.008635579,0,0,cluster_0
Jagbhalla Enterprises,22382,9.78E-04,9.73E-04,0,0,0.008635579,0,0,cluster_0
BODEGAS BOCOPA. COOP.V.,19633,0.002794077,0.007782101,0,0,0,0,0,cluster_0
KZWM Ogniochron S.A.,18138,8.38E-04,0.009727626,0,0,0,0,0,cluster_0
BETTON YAPİ,30933,0.003213188,0.003891051,0,0,0.003454231,0,0,cluster_0
INDUMARSAN S.L.,22854,0.001257334,0.005836576,0,0,0.003454231,0,0,cluster_0
DIOCHEM DIORELIS ATHANASIOS,1710,0.001257334,0.005836576,0,0,0.003454231,0,0,cluster_0
Sulzer Chemtech Ltd,25081,0.001676446,0.001945525,0,0,0.006908463,0,0,cluster_0
Global fair trade j.d.o.o,31025,0.001397038,0.003891051,0,0,0.005181347,0,0,cluster_0
Nueso Group,33340,0.001397038,0.003891051,0,0,0.005181347,0,0,cluster_0
RESIDUAL BARRIER TECHNOLOGY LTD,6907,0.001397038,0.003891051,0,0,0.005181347,0,0,cluster_0
ZWI GmbH,9564,4.19E-04,0.004863813,0,0,0.005181347,0,0,cluster_0
BIOSERVIZI SRLS,34594,8.38E-04,9.73E-04,0,0,0.008635579,0,0,cluster_0
Wescom Signal & Rescue Germany GmbH,24075,8.38E-04,9.73E-04,0,0,0.008635579,0,0,cluster_0
FlavoLogic GmbH,26156,8.38E-04,9.73E-04,0,0,0.008635579,0,0,cluster_0
Industry-Trade Europa Adrian Adamowski,19005,6.99E-04,0.009727626,0,0,0,0,0,cluster_0
SAVUNMAN STARCH PRODUCE LTD. ŞTİ.,34794,0.002095557,0.004863813,0,0,0.003454231,0,0,cluster_0
ICMOL,30088,0.002095557,0.004863813,0,0,0.003454231,0,0,cluster_0
GUNATIT CHEMICALS,33807,0.002095557,0.004863813,0,0,0.003454231,0,0,cluster_0
LENK Paper GmbH,29602,0.002514669,9.73E-04,0,0,0.006908463,0,0,cluster_0
Eumar Santehnika OÜ,30913,0.001536742,0.001945525,0,0,0.006908463,0,0,cluster_0
Co.lori srl,31569,0.001536742,0.001945525,0,0,0.006908463,0,0,cluster_0
Unimpex Bratislava sro,20959,8.38E-04,0.007782101,0,0,0.001727116,0,0,cluster_0
BCG Digital Ventures,31203,0.001676446,0,0,0,0.008635579,0,0,cluster_0
Mustang Nutrition Technology,25451,6.99E-04,9.73E-04,0,0,0.008635579,0,0,cluster_0
Bioglan AB,34365,0.001955854,0.004863813,0,0,0.003454231,0,0,cluster_0
PINK GmbH Thermosysteme,22261,9.78E-04,0.005836576,0,0,0.003454231,0,0,cluster_0
VSY BIOTECHNOLOGY,25153,9.78E-04,0.005836576,0,0,0.003454231,0,0,cluster_0
Inverfinca Hellas,32415,0.003352892,0,0,0,0.006908463,0,0,cluster_0
Auralix d.o.o.,33291,0.002374965,9.73E-04,0,0,0.006908463,0,0,cluster_0
Polychromal bv,32614,0.001397038,0.001945525,0,0,0.006908463,0,0,cluster_0
WiBOTec-Surfaces GmbH & Co.KG,33305,0.001397038,0.001945525,0,0,0.006908463,0,0,cluster_0
"National Institute of Oncology, Centre of Radiotherapy",34048,0.001397038,0.001945525,0,0,0.006908463,0,0,cluster_0
"AURORA FLAME Co., Ltd.",2759,0.001397038,0.001945525,0,0,0.006908463,0,0,cluster_0
Overall Hygiene Ltd,19611,0.001676446,0.006809339,0,0,0.001727116,0,0,cluster_0
Duurzaam Vesta BV,30873,0.002095557,0.002918288,0,0,0.005181347,0,0,cluster_0
VPR AROMATICS & CHEMICALS,2054,0.004330819,0.005836576,0,0,0,0,0,cluster_0
"Boehringer Ingelheim Pharmaceuticals, Inc.",18711,0.003352892,0.006809339,0,0,0,0,0,cluster_0
Halima Chemicals,17600,4.19E-04,0.009727626,0,0,0,0,0,cluster_0
Klema Dentalprodukte GmbH,29002,8.38E-04,0.005836576,0,0,0.003454231,0,0,cluster_0
Fildan GmbH,29248,0.001257334,0.001945525,0,0,0.006908463,0,0,cluster_0
Epoxy Studio,30716,0.001257334,0.001945525,0,0,0.006908463,0,0,cluster_0
ESC Global Ltd,24400,0.001257334,0.001945525,0,0,0.006908463,0,0,cluster_0
Chempack LLC,33286,0.001257334,0.001945525,0,0,0.006908463,0,0,cluster_0
Agrosom GmbH,28289,0.001257334,0.001945525,0,0,0.006908463,0,0,cluster_0
WhitChem Limited,1714,5.59E-04,0.007782101,0,0,0.001727116,0,0,cluster_0
Eradur Sp. z o.o.,23082,9.78E-04,0.003891051,0,0,0.005181347,0,0,cluster_0
SAERTEX multiCom GmbH,18249,0.001257334,0.008754864,0,0,0,0,0,cluster_0
Diemme Food srl,18740,0.001257334,0.008754864,0,0,0,0,0,cluster_0
Reena Organics Pvt Ltd,1929,0.002654373,0.003891051,0,0,0.003454231,0,0,cluster_0
Aixmetal SAS,28162,0.001676446,0.004863813,0,0,0.003454231,0,0,cluster_0
Embega SCL,35672,6.99E-04,0.005836576,0,0,0.003454231,0,0,cluster_0
SAS ORLINE,33838,0.001117631,0.001945525,0,0,0.006908463,0,0,cluster_0
Kamix,32973,0.001117631,0.001945525,0,0,0.006908463,0,0,cluster_0
LEGNO IDEA SRL,29812,0.001117631,0.001945525,0,0,0.006908463,0,0,cluster_0
Elite Lab,32000,0.001117631,0.001945525,0,0,0.006908463,0,0,cluster_0
"PRODUCTOS QP,SA",27392,0.001117631,0.001945525,0,0,0.006908463,0,0,cluster_0
Allspares Limited,32087,0.001117631,0.001945525,0,0,0.006908463,0,0,cluster_0
LIVINGJUMBO INDUSTRY SA,25755,0.001117631,0.001945525,0,0,0.006908463,0,0,cluster_0
Inserenx OÜ,21865,0.001397038,0.006809339,0,0,0.001727116,0,0,cluster_0
Exun Biocell Pvt Ltd,418,8.38E-04,0.003891051,0,0,0.005181347,0,0,cluster_0
KBF Enterprises Ltd,35876,0.001536742,0.004863813,0,0,0.003454231,0,0,cluster_0
Michelin Recherche et Technique,33676,0.001536742,0.004863813,0,0,0.003454231,0,0,cluster_0
RS Smelldrive SL,23451,0.001536742,0.004863813,0,0,0.003454231,0,0,cluster_0
capital [ A ] architects ZT-GmbH,21748,5.59E-04,0.005836576,0,0,0.003454231,0,0,cluster_0
METLOK PRIVATE LIMITED,8121,5.59E-04,0.005836576,0,0,0.003454231,0,0,cluster_0
Will & Co,1762,9.78E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
Fumi-Hogar S.L.,32254,9.78E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
Youngle GmbH,33857,9.78E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
Kreglinger Europe NV,24302,9.78E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
NTS SpA,29239,9.78E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
MEGARIDE SRL,30432,0.002235261,0.005836576,0,0,0.001727116,0,0,cluster_0
Givaudan India Private Limited,1495,0.001257334,0.006809339,0,0,0.001727116,0,0,cluster_0
"Productos Paorga, S. L.",18357,0.009779268,0,0,0,0,0,0,cluster_0
Rachel Branaghan Research Ltd,1498,0.001676446,0.002918288,0,0,0.005181347,0,0,cluster_0
Narayana Verlag GmbH,33831,0.001676446,0.002918288,0,0,0.005181347,0,0,cluster_0
Inspectorate Antwerp nv,30996,0.001676446,0.002918288,0,0,0.005181347,0,0,cluster_0
Véto-Pharma,32827,0.001676446,0.002918288,0,0,0.005181347,0,0,cluster_0
Hoice Incorporation,27477,6.99E-04,0.003891051,0,0,0.005181347,0,0,cluster_0
DREYMOOR FERTILIZERS OVERSEAS PTE LTD,23155,0.001117631,0,0,0,0.008635579,0,0,cluster_0
Alfa Laval TUmba AB,19515,0.001955854,0.007782101,0,0,0,0,0,cluster_0
Ing. Pratter Robert,19587,9.78E-04,0.008754864,0,0,0,0,0,cluster_0
Van De Wiele-rubber,18435,9.78E-04,0.008754864,0,0,0,0,0,cluster_0
Cosplayandco sas di Brunero Andrea,27352,0.002374965,0.003891051,0,0,0.003454231,0,0,cluster_0
SODDEL,12745,0.001397038,0.004863813,0,0,0.003454231,0,0,cluster_0
Przedsiębiorstwo Usługowe 'AGR' Adam Grzymała,31673,0.001397038,0.004863813,0,0,0.003454231,0,0,cluster_0
CIJ JETINKS INDUSTRY,23546,0.001397038,0.004863813,0,0,0.003454231,0,0,cluster_0
ANTIPIOL RESEARCH SRL,33029,0.001397038,0.004863813,0,0,0.003454231,0,0,cluster_0
Nanovis GmbH,28159,8.38E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
LF GmbH & Co. KG,32928,8.38E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
Arevipharma GmbH,27708,8.38E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
Katincharov & co,30128,8.38E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
BODANCHIMICA S.R.L.,24020,8.38E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
LLC 'Soytex',21910,0.001117631,0.006809339,0,0,0.001727116,0,0,cluster_0
SoliPharma BV,21860,0.001117631,0.006809339,0,0,0.001727116,0,0,cluster_0
Sochima S.r.l.,22903,0.001536742,0.002918288,0,0,0.005181347,0,0,cluster_0
AGC Chemicals RUS,30748,0.001536742,0.002918288,0,0,0.005181347,0,0,cluster_0
Smithers-Oasis France,29980,0.001536742,0.002918288,0,0,0.005181347,0,0,cluster_0
OROSOLV,3242,5.59E-04,0.003891051,0,0,0.005181347,0,0,cluster_0
BSG TECH SRL,22398,5.59E-04,0.003891051,0,0,0.005181347,0,0,cluster_0
ARSILIA Global Services,23418,9.78E-04,0,0,0,0.008635579,0,0,cluster_0
Bkt boğaziçi kimya,17667,0.00181615,0.007782101,0,0,0,0,0,cluster_0
Givaudan,15085,8.38E-04,0.008754864,0,0,0,0,0,cluster_0
AGRICECAR,33791,0.001257334,0.004863813,0,0,0.003454231,0,0,cluster_0
Tezkim Tarımsal Kimya Sanayi ve Ticaret A.Ş.,22419,0.001257334,0.004863813,0,0,0.003454231,0,0,cluster_0
Dr. Lohmann Diaclean GmbH,30160,0.001676446,9.73E-04,0,0,0.006908463,0,0,cluster_0
GRUPO ZUKER S.A. de C.V.,24705,0.001676446,9.73E-04,0,0,0.006908463,0,0,cluster_0
Amitek Infra Private Ltd,34868,0.001676446,9.73E-04,0,0,0.006908463,0,0,cluster_0
Innutri AG,35309,6.99E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
Interface Polymers,23988,6.99E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
ARON UNIVERSAL LTD,7335,0.003911707,0.003891051,0,0,0.001727116,0,0,cluster_0
rewhite-climbing GmbH,28088,9.78E-04,0.006809339,0,0,0.001727116,0,0,cluster_0
Roam Technology NV,25430,0.001397038,0.002918288,0,0,0.005181347,0,0,cluster_0
Bayer AB,35362,0.001397038,0.002918288,0,0,0.005181347,0,0,cluster_0
Paintsystems GmbH,30601,0.001397038,0.002918288,0,0,0.005181347,0,0,cluster_0
DMR Group,29690,0.001397038,0.002918288,0,0,0.005181347,0,0,cluster_0
AUSERVIS S.L.,34115,8.38E-04,0,0,0,0.008635579,0,0,cluster_0
CHEMINOV,19021,0.001676446,0.007782101,0,0,0,0,0,cluster_0
Sri Tirumala Handloom Tapes,28347,0.001117631,0.004863813,0,0,0.003454231,0,0,cluster_0
"Fragrance Science, S.L.",28944,0.001117631,0.004863813,0,0,0.003454231,0,0,cluster_0
Delutech d.o.o.,30169,0.001117631,0.004863813,0,0,0.003454231,0,0,cluster_0
BFC,27965,0.001117631,0.004863813,0,0,0.003454231,0,0,cluster_0
NAUTIX,7574,5.59E-04,0.001945525,0,0,0.006908463,0,0,cluster_0
PLAST4LABS SRL,21674,0.00181615,0.005836576,0,0,0.001727116,0,0,cluster_0
Savi Cleaning Products Ltd,24827,8.38E-04,0.006809339,0,0,0.001727116,0,0,cluster_0
Sabbie di parma srl,23266,0.003213188,9.73E-04,0,0,0.005181347,0,0,cluster_0
"Anfinsen Plastic Molding, Inc.",35974,0.002235261,0.001945525,0,0,0.005181347,0,0,cluster_0
AXOR,29935,0.002235261,0.001945525,0,0,0.005181347,0,0,cluster_0
SAS FEU VERT,33724,0.001257334,0.002918288,0,0,0.005181347,0,0,cluster_0
GÜZELOĞULLARI LTD.ŞTİ,34204,0.001257334,0.002918288,0,0,0.005181347,0,0,cluster_0
ISEGA Forschungs- und Untersuchungsgesellschaft mbH,27315,0.001257334,0.002918288,0,0,0.005181347,0,0,cluster_0
ROLCO BIANIL S.A.,15296,0.001257334,0.002918288,0,0,0.005181347,0,0,cluster_0
Independant Toiletries t/a Poppypac,15498,2.79E-04,0.003891051,0,0,0.005181347,0,0,cluster_0
Rudol Fabrik H.Hagemeier e.K.,34477,6.99E-04,0,0,0,0.008635579,0,0,cluster_0
MICROCHEM,16799,0.001536742,0.007782101,0,0,0,0,0,cluster_0
